,summary,Hazard,Causes,Impacts,Mitigation,word
aktuell reparier+t,7.658676416693779,0.045308861981710094,0.011255192463514925,-0.0347781200555276,0.0053042454905826795,aktuell reparier+t
der grund,8.550891026730342,0.03883149272092399,0.008869430756249139,-0.03047004083752992,0.006201364949395788,der grund
link anfang,11.260143706204966,0.023817587234376533,0.0033890838047888404,-0.02062603727144455,0.00820236614441436,link anfang
repari…,6.649990167515007,0.05321319413720308,0.00560066709269433,-0.050156455715978404,0.023512532781900602,repari…
aktuell repari…,6.649990167515007,0.05321319413720308,0.00560066709269433,-0.050156455715978404,0.023512532781900602,aktuell repari…
+1760,6.518499607166477,0.05464980245114386,0.006815712134904676,-0.05023756318852491,0.021679366476414844,+1760
repari… +1760,6.518499607166477,0.05464980245114386,0.006815712134904676,-0.05023756318852491,0.021679366476414844,repari… +1760
+1760 char+s,6.437179660655828,0.05554460658061443,0.007548337311646044,-0.05032853242862416,0.020602936814984228,+1760 char+s
Naturkatastrophen,25.051656346287597,-0.012212486373862448,-0.00949704171401913,0.0021775087820722116,0.012638620927024965,Naturkatastrophen
Historiker,47.47784329194407,-0.025038422567250685,-0.0192320609079874,0.013769741941380954,0.013500877424455469,Historiker
natur+katastrophe+n historiker,24.76253477441264,-0.011758198267754571,-0.009336766864932216,0.001897275301533855,0.012585294701964268,natur+katastrophe+n historiker
historiker sturm+flut,63.535647674176815,-0.04316881737429614,-0.02029520689113141,0.020833267461577303,0.016155439713956096,historiker sturm+flut
1825,103.87617098489805,-0.05415108512063323,-0.02498478696966684,0.02773802071864325,0.01744249305528031,1825
sturm+flut 1825,73.87922059749658,-0.04608312654127516,-0.021930149064293417,0.023008056633675597,0.01637956241986077,sturm+flut 1825
1825 bleib+t,32.58845556071269,-0.029706301849285303,-0.020810293744641304,5.044315411672294e-05,0.034938039967376745,1825 bleib+t
bleib+t warnung,29.43733078026695,-0.05492476524080461,-0.049154867320252565,-0.03292291517669609,0.10919535030783148,bleib+t warnung
Naturgewalt,34.049309406582424,-0.03295294113431748,-0.023086883503069425,-0.0007970505382139771,0.03968941581470747,Naturgewalt
warnung natur+gewalt,34.049309406582424,-0.03295294113431748,-0.023086883503069425,-0.0007970505382139771,0.03968941581470747,warnung natur+gewalt
natur+gewalt hier,9.435563317816916,0.02659125735126069,-0.00010178804148921032,-0.03414406813141793,0.025949753500481367,natur+gewalt hier
thema natur+katastrophe+n,10.643967087460934,0.026761654805762793,0.004458362591170516,-0.022540663678409196,0.00781812470368366,thema natur+katastrophe+n
sie historiker,14.257245268896064,0.012108781753090695,-0.0008384139577660815,-0.01308767262581919,0.00969484115608712,sie historiker
verheerenden,22.378674229673777,-0.02241901478251194,-0.01327136575827107,0.021690448461976153,-0.0032905535384822175,verheerenden
verheerend+en sturm+flut,24.76253477441264,-0.011758198267754571,-0.009336766864932216,0.001897275301533855,0.012585294701964268,verheerend+en sturm+flut
1825 nordseeküste,11.721263633075967,0.19638236273229864,-0.036746127883409585,-0.06076124895964297,-0.03193284554378423,1825 nordseeküste
sieht,18.20598907897818,0.04510525043055003,-0.01381116369028462,-0.015411626743567273,0.0018884361813512295,sieht
nordseeküste seh+t,10.019778495851316,0.0931717343907553,-0.007758161001906254,-0.038799078183940204,-0.006369589283502949,nordseeküste seh+t
seh+t historiker,17.572715601286834,0.0302260292234715,-0.01009237425637996,-0.013090220153572118,0.0056546602231536906,seh+t historiker
Heiko,8.70178225941289,0.0641701986563103,-0.0033972257611028164,-0.04242108577566767,0.01429154450241251,Heiko
historiker heiko,8.70178225941289,0.0641701986563103,-0.0033972257611028164,-0.04242108577566767,0.01429154450241251,historiker heiko
Suhr,8.702920270547564,0.0525805539937992,-0.003527996296748077,-0.042551856311313085,0.0221927811846754,Suhr
heiko suhr,8.702920270547564,0.0525805539937992,-0.003527996296748077,-0.042551856311313085,0.0221927811846754,heiko suhr
suhr heute,9.483845858757515,0.02148722420647,-0.005205821186280105,-0.039248101276208876,0.03937922680491883,suhr heute
reichende,9.964512398782855,0.014849763312403145,-0.010262187300080383,-0.041758451399483684,0.05042175431169794,reichende
heute reich+end+e,9.964512398782855,0.014849763312403145,-0.010262187300080383,-0.041758451399483684,0.05042175431169794,heute reich+end+e
reich+end+e warnung,11.20208368637122,-0.014368755446199685,-0.03631840266015649,-0.06275347000080574,0.11066855580050348,reich+end+e warnung
der sturm+flut,100.54797294815758,-0.054932938939253224,-0.02433732519947142,0.027696875606476247,0.01744136810201321,der sturm+flut
Bedeutung,20.156450652877417,-0.030938187693789324,-0.034706521831648414,0.04031840235655883,-0.005444275796373844,Bedeutung
1825 bedeutung,11.549810171467602,0.022508724863037045,0.002914532451296096,-0.019777307107886746,0.008371987548530097,1825 bedeutung
Gegenwart,9.649380204910138,0.03204433882665219,0.006383527940196262,-0.02599538125745315,0.007118942920867228,Gegenwart
bedeutung gegenwart,9.649380204910138,0.03204433882665219,0.006383527940196262,-0.02599538125745315,0.007118942920867228,bedeutung gegenwart
+1592,8.79056521774797,0.037250774253711885,0.008289201567143134,-0.029424285631232044,0.0064170700724177744,+1592
gegenwart +1592,8.79056521774797,0.037250774253711885,0.008289201567143134,-0.029424285631232044,0.0064170700724177744,gegenwart +1592
+1592 char+s,8.506123699219268,0.03913360317639208,0.008980413584747347,-0.030670157242352003,0.006159997455485806,+1592 char+s
natur+gewalt ein,13.930403816051227,0.013215943628356468,-0.0004403614819642957,-0.013795248233539378,0.009556032918794333,natur+gewalt ein
schwere,66.40554397463525,-0.07926301931636294,-0.01573786812395138,0.07157684919185422,-0.03504257910019528,schwere
ein schwer+e,27.897149074450162,-0.016336567699182097,-0.010949577654244596,0.0047129458249787985,0.013120180138528125,ein schwer+e
schwer+e sturm+flut,172.64930993529094,-0.0663118257279791,-0.02821610540049827,0.03421905270640654,0.018663733520487016,schwer+e sturm+flut
traf,26.989135550620503,-0.044855841351336405,0.029895331556103286,0.015807391483051825,-0.01811948109833461,traf
sturm+flut treff,26.166466476822368,-0.01390012886413083,-0.010091977630881828,0.0032169149907673167,0.012836231388871022,sturm+flut treff
200,36.667604597870906,-0.020030116887670594,-0.015569608135683793,0.009455939829259017,0.013044737517174575,200
treff 200,21.350667126025435,-0.0057923991589882646,-0.007226964057586785,-0.001800150207060499,0.011879599234818522,treff 200
Jahren,88.64487410145543,-0.05273814129341956,-0.026071354703233834,0.024011407681001982,0.022304954361914403,Jahren
200 jahr+en,28.76158098421986,-0.012219286414457398,-0.012378165631776574,0.004347703567714161,0.012207421520445166,200 jahr+en
jahr+en deutsch+e,17.77859391268178,0.08597644371802399,-0.021992730451374554,-0.025001793298175815,-0.006976181608499801,jahr+en deutsch+e
deutsch+e nordseeküste,50.46109795576582,0.22305867724514458,-0.07627557593273582,-0.04315811544537136,-0.04372732447425747,deutsch+e nordseeküste
Hunderte,47.9074129518922,-0.015304454458046509,-0.031468665570892486,0.02630222283137144,0.0009765894880392177,Hunderte
hundert+e mensch+en,66.84324782701131,-0.025315270174176643,-0.029628066028476806,0.02503732631369497,0.007350145185114879,hundert+e mensch+en
Tiere,13.054927754423124,0.06705901711605261,-0.009830456414835046,-0.026865090581850083,-0.0016216921048423504,Tiere
mensch+en tier+e,13.054927754423124,0.06705901711605261,-0.009830456414835046,-0.026865090581850083,-0.0016216921048423504,mensch+en tier+e
starben,32.26599039890274,-0.06004643277452724,0.002468060101936451,0.061387049943726735,-0.047884849985316835,starben
tier+e sterb+en,12.701135317336217,0.06268227929255292,-0.008131627239915439,-0.026470626188809406,-0.0005568748735056331,tier+e sterb+en
Katastrophe,77.87650943057739,-0.04243387812738917,-0.025873453658517176,0.02025862509622602,0.020901141671321073,Katastrophe
damals,17.574970948714824,0.018444350845820856,-0.007464206400017118,-0.010339752850661367,0.007617089641779049,damals
katastrophe damals,11.430338945759573,0.048668220653452915,-0.002164740285639412,-0.025676543041129804,0.0028935867010567297,katastrophe damals
damals seh+t,11.439721668221509,0.042461681018555616,-0.0008964755695968337,-0.02429728748115992,0.004215883297117884,damals seh+t
Bezug,8.180024669913939,0.04140339352367638,0.009815148339617613,-0.032176211112169145,0.005847729125016151,Bezug
historiker bezug,8.180024669913939,0.04140339352367638,0.009815148339617613,-0.032176211112169145,0.005847729125016151,historiker bezug
bezug heute,8.841970079206552,0.03691954893867854,0.008167717664704333,-0.029205434768987546,0.006462112709686943,bezug heute
reicht,9.179071554869493,0.034811875351516176,0.007395475147931575,-0.02781508571280496,0.006747476662069072,reicht
heute reich+t,9.179071554869493,0.034811875351516176,0.007395475147931575,-0.02781508571280496,0.006747476662069072,heute reich+t
Be…,6.3837885075037555,0.0729016907032916,0.012049042261021421,-0.04609565583049112,0.00013020027249631644,Be…
historiker be…,6.3837885075037555,0.0729016907032916,0.012049042261021421,-0.04609565583049112,0.00013020027249631644,historiker be…
+1779,6.322062372882774,0.07285769924016613,0.012427114200245991,-0.046373242870501256,0.0001840789455893911,+1779
be… +1779,6.322062372882774,0.07285769924016613,0.012427114200245991,-0.046373242870501256,0.0001840789455893911,be… +1779
+1779 char+s,6.251510693247324,0.07284636906744812,0.012857562214943677,-0.04670465187783211,0.00023767303286404868,+1779 char+s
Hochwasserschutz,31.401718322491305,-0.05214832104448387,-0.04470088931647353,0.06562296992745727,-0.019147631207923774,Hochwasserschutz
hochwasser+schutz sturmflutsaison,44.51670283263494,-0.032542939579079014,-0.016615580045562503,0.014527192539795265,0.014972011237126185,hochwasser+schutz sturmflutsaison
verläuft,31.63755601698738,-0.02096690378470753,-0.012575193122908754,0.00754125225352131,0.013655612211991184,verläuft
sturmflutsaison verlauf+t,31.63755601698738,-0.02096690378470753,-0.012575193122908754,0.00754125225352131,0.013655612211991184,sturmflutsaison verlauf+t
Niedersachsen,81.51100272367874,-0.03821219208650727,-0.021966205409978318,0.02268089252103701,0.012124788385614227,Niedersachsen
verlauf+t niedersachsen,25.996413463505835,-0.013649024019125598,-0.01000350392055488,0.0030624248732947757,0.012806877555813011,verlauf+t niedersachsen
niedersachsen bislang,24.582875955218277,-0.011472288241514361,-0.009235868852958675,0.0017208121352269177,0.012551704278035345,niedersachsen bislang
ruhig,34.7686880351644,-0.009864962412258052,-0.01656215983641877,0.00665749464403655,0.011175132075910013,ruhig
bislang ruhig,26.229724844614363,-0.013992976965832331,-0.010124687367822807,0.0032740245230686157,0.012847080935917401,bislang ruhig
ruhig hier,8.81130155068756,0.03489462160178505,0.005933048915216099,-0.02473334000074644,0.004060917420490844,ruhig hier
thema hochwasser+schutz,13.003442518389463,-0.010787503288352865,-0.027490063925002195,0.03725071397848502,-0.019812385828525205,thema hochwasser+schutz
sie sturmflutsaison,24.76253477441264,-0.011758198267754571,-0.009336766864932216,0.001897275301533855,0.012585294701964268,sie sturmflutsaison
aktuelle,26.983299453126204,-0.01507632046900594,-0.010506176282449948,0.003939796098354778,0.012973502943080561,aktuelle
der aktuell+e,26.983299453126204,-0.01507632046900594,-0.010506176282449948,0.003939796098354778,0.012973502943080561,der aktuell+e
aktuell+e sturm+flut+saison,44.51670283263494,-0.032542939579079014,-0.016615580045562503,0.014527192539795265,0.014972011237126185,aktuell+e sturm+flut+saison
Niedersachsens,11.760413770900755,0.04374625173632706,-0.0019642325572904783,-0.02396162885907916,0.0038311785792536418,Niedersachsens
sturm+flut+saison niedersachsen+s,11.760413770900755,0.04374625173632706,-0.0019642325572904783,-0.02396162885907916,0.0038311785792536418,sturm+flut+saison niedersachsen+s
niedersachsen+s nordseeküste,10.478425729104874,0.23870602666764543,-0.04427502068942581,-0.07485068594159405,-0.04265940657912216,niedersachsen+s nordseeküste
nordseeküste angabe+n,8.920532132361078,0.10362659880635304,-0.006387387349528363,-0.04410087454790374,-0.008259518844253758,nordseeküste angabe+n
Küstenschützern,8.340863108757418,0.08713109213266683,-0.00053482060978927,-0.04196410354757647,-0.004226707262041821,Küstenschützern
angabe+n küste+n+schütze+ern,8.340863108757418,0.08713109213266683,-0.00053482060978927,-0.04196410354757647,-0.004226707262041821,angabe+n küste+n+schütze+ern
küste+n+schütze+ern bislang,7.771856602762073,0.07768742104262079,0.00391283006410583,-0.04165416270357762,-0.0018090811847246882,küste+n+schütze+ern bislang
eher,10.151372848863266,0.04300770609091082,0.027468907844332095,-0.03661684229034607,-0.004603548125553265,eher
bislang eher,7.54335607998126,0.07520525208374089,0.005483283846771736,-0.04189236201616546,-0.0011272518197158125,bislang eher
eher ruhig,7.414583296206275,0.07407608994610872,0.006330052064235314,-0.04210479022241092,-0.0008012578676197259,eher ruhig
verlaufen,12.346407478657769,0.057569987285855016,-0.006250203215089867,-0.02594271634774424,0.0006664350370873687,verlaufen
ruhig verlauf+en,12.346407478657769,0.057569987285855016,-0.006250203215089867,-0.02594271634774424,0.0006664350370873687,ruhig verlauf+en
entlang,6.819582698266175,0.07099843204249878,0.009994838802854736,-0.043744301629037946,0.00025128747293066934,entlang
ort entlang,6.819582698266175,0.07099843204249878,0.009994838802854736,-0.043744301629037946,0.00025128747293066934,ort entlang
entlang küste,6.627726860040651,0.07066130953253151,0.011119930419469517,-0.044488355018342904,0.0004541120778313025,entlang küste
küste geb,6.5404807044582824,0.0706027610692245,0.011626430181779633,-0.044860166720702435,0.0005269128936691666,küste geb
geb seit,6.44501353393428,0.07060410414588825,0.012178067344389263,-0.04529085345557117,0.0005932414861522951,geb seit
seit oktober,6.3805966219919785,0.07064280029941453,0.012549165932616345,-0.045595532158896265,0.0006303239440914506,seit oktober
oktober zwei,6.283418446421168,0.07075763091790015,0.013107919019071965,-0.046076662274895104,0.0006748468649349994,oktober zwei
vier,6.181854500400815,0.07094887324663617,0.013691312713146223,-0.046607265233934055,0.000707025061827621,vier
zwei vier,6.181854500400815,0.07094887324663617,0.013691312713146223,-0.046607265233934055,0.000707025061827621,zwei vier
Sturmflu…,6.1286227702266896,0.07107772723380737,0.013997157932235505,-0.046896770054416254,0.000718142320649148,Sturmflu…
vier sturmflu…,6.1286227702266896,0.07107772723380737,0.013997157932235505,-0.046896770054416254,0.000718142320649148,vier sturmflu…
+2873,6.018671796615906,0.07140531013613789,0.01462975786161314,-0.04751980950238746,0.000728807998616419,+2873
sturmflu… +2873,6.018671796615906,0.07140531013613789,0.01462975786161314,-0.04751980950238746,0.000728807998616419,sturmflu… +2873
+2873 chars,5.962465497875355,0.07160442306801713,0.014953894799900527,-0.047851471554026574,0.0007279401336951206,+2873 chars
Winterzeit,23.076793407057977,-0.00895925667711425,-0.008348093209053086,0.0001665874556446052,0.012255476398062359,Winterzeit
ruhig winter+zeit,13.353208642085828,0.015259881114093696,0.000295404231047206,-0.015104387934735682,0.009298549491735178,ruhig winter+zeit
Sturmflutzeit,44.51670283263494,-0.032542939579079014,-0.016615580045562503,0.014527192539795265,0.014972011237126185,Sturmflutzeit
winter+zeit sturm+flut+zeit,44.51670283263494,-0.032542939579079014,-0.016615580045562503,0.014527192539795265,0.014972011237126185,winter+zeit sturm+flut+zeit
sturm+flut+zeit nordseeküste,21.434766572744405,0.16365513569634202,-0.044374138665477826,-0.04031617686656464,-0.025931180532327416,sturm+flut+zeit nordseeküste
